Ls,month,martian_year,Centroid latitude,Centroid longitude,min_temp,max_temp,pressure,Confidence interval,Missing data,Mission subphase,storm_occurrence
51.0,4,32,-42.85,165.65,-80.0,-27.0,901.0,75.0,0,17,1
51.0,4,32,-0.849998,-81.15,-80.0,-27.0,901.0,75.0,0,17,0
51.0,4,32,-30.35,65.15,-80.0,-27.0,901.0,75.0,0,17,0
52.0,4,32,66.15,-60.25,-80.0,-23.0,902.0,75.0,0,17,1
52.0,4,32,67.95,149.25,-80.0,-23.0,902.0,50.0,0,17,0
52.0,4,32,-13.35,-28.55,-80.0,-23.0,902.0,50.0,1,17,1
52.0,4,32,-9.95,-49.55,-80.0,-23.0,902.0,100.0,0,17,0
52.0,4,32,-42.85,-80.25,-80.0,-23.0,902.0,75.0,1,17,1
52.0,4,32,58.25,147.35,-80.0,-23.0,902.0,75.0,0,17,1
52.0,4,32,-40.95,-52.65,-80.0,-23.0,902.0,75.0,1,17,1
52.0,4,32,-47.95,-119.15,-80.0,-23.0,902.0,50.0,1,17,1
53.0,4,32,57.65,167.75,-82.0,-27.0,902.0,75.0,0,17,1
53.0,4,32,-44.75,-85.85,-82.0,-27.0,902.0,75.0,1,17,1
53.0,4,32,-44.25,146.35,-82.0,-27.0,902.0,50.0,1,17,0
53.0,4,32,63.55,-31.35,-82.0,-27.0,902.0,75.0,0,17,1
53.0,4,32,63.45,-164.75,-82.0,-27.0,902.0,75.0,0,17,1
53.0,4,32,-39.25,-56.25,-82.0,-27.0,902.0,75.0,1,17,1
53.0,4,32,-28.75,-150.15,-82.0,-27.0,902.0,75.0,0,17,0
54.0,4,32,59.45,-164.95,-80.0,-27.0,902.0,75.0,0,17,1
54.0,4,32,-31.05,-51.55,-80.0,-27.0,902.0,50.0,1,17,1
54.0,4,32,-41.95,-1.14999,-80.0,-27.0,902.0,100.0,0,17,0
54.0,4,32,-30.55,60.45,-80.0,-27.0,902.0,75.0,0,17,0
54.0,4,32,56.15,-136.25,-80.0,-27.0,902.0,50.0,0,17,1
54.0,4,32,-25.35,-47.75,-80.0,-27.0,902.0,50.0,1,17,1
54.0,4,32,-45.55,35.65,-80.0,-27.0,902.0,75.0,0,17,0
54.0,4,32,64.05,-58.95,-80.0,-27.0,902.0,75.0,0,17,1
54.0,4,32,31.45,133.85,-80.0,-27.0,902.0,75.0,0,17,0
54.0,4,32,-13.95,-29.05,-80.0,-27.0,902.0,75.0,0,17,1
54.0,4,32,-39.95,-80.85,-80.0,-27.0,902.0,75.0,1,17,1
54.0,4,32,-49.25,-77.95,-80.0,-27.0,902.0,50.0,1,17,1
55.0,4,32,62.15,-67.75,-82.0,-23.0,901.0,75.0,0,17,1
55.0,4,32,-29.55,-52.35,-82.0,-23.0,901.0,75.0,1,17,1
55.0,4,32,59.75,-48.95,-82.0,-23.0,901.0,50.0,0,17,1
55.0,4,32,-24.25,-40.55,-82.0,-23.0,901.0,50.0,1,17,1
55.0,4,32,-45.05,-61.25,-82.0,-23.0,901.0,75.0,1,17,1
55.0,4,32,-40.25,48.55,-82.0,-23.0,901.0,75.0,0,17,1
56.0,4,32,60.15,-42.05,-82.0,-29.0,901.0,50.0,0,17,1
56.0,4,32,-17.95,-29.85,-82.0,-29.0,901.0,50.0,0,17,1
56.0,4,32,-42.25,-110.35,-82.0,-29.0,901.0,50.0,1,17,1
56.0,4,32,61.45,-43.75,-82.0,-29.0,901.0,50.0,0,17,1
56.0,4,32,-43.75,-93.55,-82.0,-29.0,901.0,75.0,1,17,1
56.0,4,32,-20.45,-35.65,-82.0,-29.0,901.0,75.0,0,17,1
57.0,4,32,-39.45,-71.25,-82.0,-28.0,902.0,75.0,1,18,1
57.0,4,32,-46.25,-65.15,-82.0,-28.0,902.0,50.0,0,18,0
57.0,4,32,63.65,-76.75,-82.0,-28.0,902.0,50.0,0,18,1
57.0,4,32,69.95,-69.85,-82.0,-28.0,902.0,50.0,0,18,0
57.0,4,32,-43.85,169.15,-82.0,-28.0,902.0,50.0,0,18,0
58.0,4,32,62.45,-66.25,-82.0,-29.0,901.0,75.0,0,18,1
58.0,4,32,69.85,-60.35,-82.0,-29.0,901.0,50.0,0,18,0
58.0,4,32,68.95,-40.85,-82.0,-29.0,901.0,50.0,0,18,0
58.0,4,32,62.95,-56.55,-82.0,-29.0,901.0,75.0,0,18,1
59.0,4,32,61.65,-50.75,-82.0,-29.0,903.0,50.0,1,18,1
59.0,4,32,-43.35,-82.75,-82.0,-29.0,903.0,75.0,1,18,1
59.0,4,32,61.45,-61.75,-82.0,-29.0,903.0,75.0,0,18,1
59.0,4,32,-36.65,-73.15,-82.0,-29.0,903.0,75.0,0,18,1
59.0,4,32,-41.35,-55.15,-82.0,-29.0,903.0,75.0,1,18,1
59.0,4,32,-31.15,59.85,-82.0,-29.0,903.0,75.0,0,18,0
59.0,4,32,32.05,134.95,-82.0,-29.0,903.0,75.0,0,18,0
59.0,4,32,-1.55,-73.65,-82.0,-29.0,903.0,100.0,0,18,0
59.0,4,32,-15.95,-47.15,-82.0,-29.0,903.0,75.0,1,18,1
59.0,4,32,-24.35,-76.85,-82.0,-29.0,903.0,75.0,0,18,1
59.0,4,32,-44.15,38.05,-82.0,-29.0,903.0,50.0,0,18,0
59.0,4,32,-48.75,-100.85,-82.0,-29.0,903.0,50.0,1,18,0
60.0,5,32,32.75,134.45,-80.0,-29.0,901.0,50.0,0,18,0
60.0,5,32,-13.15,-32.05,-80.0,-29.0,901.0,50.0,1,18,1
60.0,5,32,-42.15,-64.15,-80.0,-29.0,901.0,75.0,1,18,1
60.0,5,32,-35.05,-76.35,-80.0,-29.0,901.0,50.0,1,18,1
60.0,5,32,-31.15,-73.05,-80.0,-29.0,901.0,50.0,1,18,0
61.0,5,32,-31.35,-69.05,-81.0,-23.0,902.0,75.0,0,18,1
61.0,5,32,-44.55,-66.05,-81.0,-23.0,902.0,75.0,1,18,1
61.0,5,32,-33.15,-93.45,-81.0,-23.0,902.0,75.0,0,18,1
61.0,5,32,-50.55,-87.35,-81.0,-23.0,902.0,50.0,1,18,0
61.0,5,32,-49.05,-169.25,-81.0,-23.0,902.0,50.0,1,18,1
61.0,5,32,-37.55,-59.05,-81.0,-23.0,902.0,75.0,1,18,1
61.0,5,32,-26.55,-81.35,-81.0,-23.0,902.0,50.0,0,18,0
63.0,5,32,63.05,-65.55,-84.0,-29.0,900.0,50.0,0,18,1
63.0,5,32,66.45,-146.05,-84.0,-29.0,900.0,50.0,1,18,1
63.0,5,32,-42.25,-75.15,-84.0,-29.0,900.0,75.0,1,18,1
63.0,5,32,72.65,-103.05,-84.0,-29.0,900.0,50.0,0,18,1
64.0,5,32,69.15,-93.65,-84.0,-30.0,900.0,75.0,0,18,1
64.0,5,32,66.75,-90.25,-84.0,-30.0,900.0,75.0,0,18,1
65.0,5,32,65.75,-43.35,-82.0,-28.0,898.0,75.0,0,18,1
65.0,5,32,-40.85,152.15,-82.0,-28.0,898.0,75.0,0,18,0
65.0,5,32,66.65,-14.85,-82.0,-28.0,898.0,50.0,0,18,1
65.0,5,32,-45.95,-78.25,-82.0,-28.0,898.0,50.0,1,18,1
66.0,5,32,63.85,-22.55,-83.0,-26.0,898.0,75.0,0,18,1
66.0,5,32,-37.05,-61.85,-83.0,-26.0,898.0,75.0,0,18,1
66.0,5,32,-27.95,-86.95,-83.0,-26.0,898.0,75.0,0,18,0
66.0,5,32,-34.85,-27.75,-83.0,-26.0,898.0,100.0,0,18,0
66.0,5,32,-18.25,-36.05,-83.0,-26.0,898.0,75.0,0,18,1
66.0,5,32,35.45,134.45,-83.0,-26.0,898.0,75.0,0,18,0
68.0,5,32,-30.25,-68.75,-84.0,-35.0,897.0,100.0,0,18,1
68.0,5,32,-37.25,-93.35,-84.0,-35.0,897.0,50.0,0,18,0
68.0,5,32,-45.85,-67.65,-84.0,-35.0,897.0,50.0,1,18,1
70.0,5,32,-42.65,-0.949997,-89.0,-32.0,894.0,50.0,1,19,0
71.0,5,32,29.45,132.05,-87.0,-26.0,892.0,75.0,0,19,1
71.0,5,32,-41.15,-60.05,-87.0,-26.0,892.0,50.0,1,19,0
72.0,5,32,64.05,116.45,-85.0,-25.0,891.0,50.0,0,19,1
72.0,5,32,-31.95,-76.85,-85.0,-25.0,891.0,75.0,0,19,1
72.0,5,32,56.55,107.05,-85.0,-25.0,891.0,50.0,0,19,1
73.0,5,32,68.85,161.35,-84.0,-31.0,890.0,50.0,0,19,1
73.0,5,32,31.15,131.35,-84.0,-31.0,890.0,75.0,0,19,1
73.0,5,32,-37.45,-94.15,-84.0,-31.0,890.0,50.0,0,19,1
73.0,5,32,-35.75,-117.65,-84.0,-31.0,890.0,75.0,0,19,0
73.0,5,32,66.35,158.65,-84.0,-31.0,890.0,50.0,0,19,1
73.0,5,32,-0.249992,10.15,-84.0,-31.0,890.0,50.0,0,19,0
74.0,5,32,35.45,136.15,-86.0,-26.0,888.0,100.0,0,19,0
74.0,5,32,68.25,-156.05,-86.0,-26.0,888.0,50.0,0,19,1
74.0,5,32,35.35,135.75,-86.0,-26.0,888.0,100.0,0,19,0
74.0,5,32,69.55,-140.95,-86.0,-26.0,888.0,50.0,0,19,1
74.0,5,32,-27.95,-70.35,-86.0,-26.0,888.0,100.0,0,19,1
75.0,5,32,66.45,-135.85,-86.0,-24.0,885.0,50.0,0,19,1
75.0,5,32,68.25,-118.85,-86.0,-24.0,885.0,50.0,0,19,1
76.0,5,32,36.35,131.75,-86.0,-26.0,883.0,100.0,0,19,1
76.0,5,32,-45.15,-166.35,-86.0,-26.0,883.0,75.0,0,19,0
77.0,5,32,36.85,141.15,-84.0,-24.0,881.0,100.0,0,19,0
77.0,5,32,-43.15,-100.65,-84.0,-24.0,881.0,75.0,1,19,1
77.0,5,32,-39.75,-96.85,-84.0,-24.0,881.0,50.0,1,19,1
78.0,5,32,0.250008,8.75,-84.0,-29.0,881.0,100.0,0,19,0
79.0,5,32,-32.95,-82.65,-87.0,-29.0,877.0,50.0,1,19,1
79.0,5,32,34.85,133.65,-87.0,-29.0,877.0,50.0,0,19,0
79.0,5,32,-2.35,-18.15,-87.0,-29.0,877.0,75.0,0,19,0
79.0,5,32,0.0500031,9.15001,-87.0,-29.0,877.0,100.0,0,19,0
79.0,5,32,-32.05,-75.75,-87.0,-29.0,877.0,50.0,1,19,1
80.0,5,32,-26.75,-72.75,-86.0,-24.0,876.0,75.0,0,19,0
81.0,5,32,31.85,130.05,-84.0,-29.0,873.0,50.0,0,19,0
81.0,5,32,33.05,133.75,-84.0,-29.0,873.0,100.0,0,19,0
81.0,5,32,34.35,138.65,-84.0,-29.0,873.0,75.0,0,19,0
83.0,5,32,-15.05,-35.85,-86.0,-23.0,868.0,100.0,0,19,0
84.0,5,32,-2.45,-79.95,-85.0,-29.0,866.0,75.0,0,20,0
85.0,5,32,-34.35,-94.55,-85.0,-23.0,863.0,75.0,1,20,1
85.0,5,32,-38.05,31.75,-85.0,-23.0,863.0,50.0,1,20,0
86.0,5,32,-36.55,31.75,-86.0,-26.0,861.0,50.0,1,20,1
86.0,5,32,-4.14999,-45.35,-86.0,-26.0,861.0,100.0,0,20,0
87.0,5,32,-16.85,-99.45,-85.0,-25.0,858.0,50.0,0,20,0
87.0,5,32,-31.25,-85.65,-85.0,-25.0,858.0,50.0,0,20,0
87.0,5,32,-20.05,-96.95,-85.0,-25.0,858.0,50.0,0,20,0
91.0,6,32,-31.35,-75.75,-86.0,-28.0,847.0,50.0,1,20,1
92.0,6,32,-30.15,-74.75,-86.0,-32.0,845.0,50.0,1,20,0
92.0,6,32,-38.25,24.35,-86.0,-32.0,845.0,50.0,0,20,1
93.0,6,32,-25.15,-89.35,-87.0,-28.0,841.0,100.0,0,20,0
93.0,6,32,31.75,133.45,-87.0,-28.0,841.0,75.0,0,20,0
93.0,6,32,-0.349998,9.25,-87.0,-28.0,841.0,50.0,0,20,0
93.0,6,32,-2.05,-79.85,-87.0,-28.0,841.0,75.0,0,20,0
93.0,6,32,-41.65,-112.75,-87.0,-28.0,841.0,50.0,1,20,1
94.0,6,32,-29.05,-89.85,-88.0,-26.0,839.0,75.0,1,20,1
95.0,6,32,37.05,135.75,-87.0,-28.0,836.0,50.0,0,20,1
96.0,6,32,-30.25,-76.45,-88.0,-26.0,833.0,50.0,0,21,0
96.0,6,32,-27.65,-98.45,-88.0,-26.0,833.0,75.0,0,21,0
97.0,6,32,-23.95,-91.35,-88.0,-26.0,831.0,75.0,0,21,0
97.0,6,32,-24.55,-87.65,-88.0,-26.0,831.0,50.0,0,21,0
98.0,6,32,30.25,135.05,-88.0,-26.0,828.0,50.0,0,21,0
98.0,6,32,-32.45,-82.75,-88.0,-26.0,828.0,75.0,0,21,0
98.0,6,32,35.65,137.65,-88.0,-26.0,828.0,50.0,0,21,0
98.0,6,32,-30.65,-81.55,-88.0,-26.0,828.0,50.0,1,21,0
98.0,6,32,-11.45,-102.85,-88.0,-26.0,828.0,50.0,0,21,0
99.0,6,32,1.35001,-18.15,-88.0,-26.0,824.0,100.0,0,21,1
99.0,6,32,-30.15,-88.55,-88.0,-26.0,824.0,100.0,0,21,0
99.0,6,32,-28.75,-91.65,-88.0,-26.0,824.0,75.0,0,21,0
99.0,6,32,-26.15,-92.75,-88.0,-26.0,824.0,100.0,0,21,0
101.0,6,32,-30.15,-74.15,-87.0,-26.0,819.0,50.0,0,21,0
102.0,6,32,-32.25,-70.45,-87.0,-24.0,816.0,75.0,1,21,0
102.0,6,32,-31.85,-95.45,-87.0,-24.0,816.0,75.0,1,21,1
102.0,6,32,-33.05,-82.75,-87.0,-24.0,816.0,50.0,0,21,0
103.0,6,32,30.55,135.25,-87.0,-26.0,815.0,50.0,0,21,0
103.0,6,32,-24.35,-93.75,-87.0,-26.0,815.0,50.0,0,21,0
104.0,6,32,-0.149994,7.25,-85.0,-26.0,812.0,100.0,0,21,0
106.0,6,32,30.95,135.45,-85.0,-32.0,806.0,50.0,0,21,0
106.0,6,32,33.35,137.25,-85.0,-32.0,806.0,50.0,0,21,0
106.0,6,32,-29.45,-87.55,-85.0,-32.0,806.0,100.0,0,21,0
106.0,6,32,-25.55,-96.55,-85.0,-32.0,806.0,100.0,0,21,0
106.0,6,32,-11.55,-122.75,-85.0,-32.0,806.0,50.0,0,21,0
107.0,6,32,-25.65,-88.05,-85.0,-27.0,803.0,50.0,0,21,0
107.0,6,32,5.85001,-17.95,-85.0,-27.0,803.0,75.0,0,21,1
107.0,6,32,-29.95,-87.85,-85.0,-27.0,803.0,75.0,1,21,0
107.0,6,32,-29.05,-73.05,-85.0,-27.0,803.0,75.0,0,21,0
108.0,6,32,29.85,134.35,-85.0,-26.0,800.0,50.0,0,21,0
108.0,6,32,-32.35,-75.45,-85.0,-26.0,800.0,75.0,1,21,1
111.0,6,32,-30.65,-85.65,-84.0,-25.0,794.0,50.0,1,22,0
111.0,6,32,34.85,135.75,-84.0,-25.0,794.0,50.0,0,22,0
111.0,6,32,-31.75,-73.05,-84.0,-25.0,794.0,75.0,0,22,0
112.0,6,32,-26.05,-97.55,-81.0,-29.0,790.0,75.0,0,22,0
113.0,6,32,31.55,133.75,-84.0,-27.0,787.0,50.0,0,22,0
113.0,6,32,34.25,134.85,-84.0,-27.0,787.0,50.0,1,22,0
114.0,6,32,6.25001,62.05,-82.0,-27.0,787.0,75.0,0,22,0
114.0,6,32,-29.25,-93.05,-82.0,-27.0,787.0,75.0,0,22,0
114.0,6,32,-35.05,-94.15,-82.0,-27.0,787.0,75.0,1,22,0
114.0,6,32,-32.35,-86.55,-82.0,-27.0,787.0,75.0,0,22,0
114.0,6,32,-32.85,-80.25,-82.0,-27.0,787.0,100.0,0,22,0
114.0,6,32,-32.45,-70.25,-82.0,-27.0,787.0,75.0,1,22,0
115.0,6,32,-26.85,-87.25,-83.0,-24.0,784.0,75.0,0,22,1
115.0,6,32,-31.05,-82.45,-83.0,-24.0,784.0,75.0,0,22,0
115.0,6,32,-30.65,-74.45,-83.0,-24.0,784.0,100.0,0,22,0
115.0,6,32,72.45,125.65,-83.0,-24.0,784.0,50.0,0,22,1
115.0,6,32,73.15,128.85,-83.0,-24.0,784.0,50.0,0,22,1
116.0,6,32,-28.65,-84.15,-82.0,-18.0,782.0,75.0,0,22,1
116.0,6,32,-31.35,-76.25,-82.0,-18.0,782.0,75.0,0,22,0
118.0,6,32,-23.75,-94.15,-82.0,-17.0,777.0,75.0,0,22,0
118.0,6,32,-34.65,-75.35,-82.0,-17.0,777.0,75.0,0,22,1
118.0,6,32,-25.25,-89.05,-82.0,-17.0,777.0,100.0,0,22,0
118.0,6,32,-31.65,-81.25,-82.0,-17.0,777.0,75.0,0,22,0
118.0,6,32,-29.95,-73.45,-82.0,-17.0,777.0,100.0,0,22,0
119.0,6,32,-23.35,-19.35,-83.0,-20.0,774.0,50.0,0,22,1
119.0,6,32,-25.45,-97.05,-83.0,-20.0,774.0,75.0,0,22,0
119.0,6,32,-32.45,-71.75,-83.0,-20.0,774.0,75.0,0,22,0
119.0,6,32,-19.45,-92.15,-83.0,-20.0,774.0,50.0,0,22,0
122.0,7,32,-29.75,-82.45,-81.0,-16.0,768.0,75.0,0,22,1
122.0,7,32,-31.65,-86.45,-81.0,-16.0,768.0,75.0,0,22,0
122.0,7,32,-29.55,-90.15,-81.0,-16.0,768.0,50.0,0,22,0
122.0,7,32,-41.05,-61.15,-81.0,-16.0,768.0,50.0,1,22,0
122.0,7,32,29.35,131.05,-81.0,-16.0,768.0,50.0,0,22,0
123.0,7,32,-33.05,-83.35,-80.0,-13.0,766.0,50.0,1,22,0
123.0,7,32,-34.75,-76.45,-80.0,-13.0,766.0,75.0,1,22,1
123.0,7,32,-41.15,-71.55,-80.0,-13.0,766.0,75.0,1,22,1
123.0,7,32,-29.65,-72.65,-80.0,-13.0,766.0,50.0,0,22,0
123.0,7,32,70.25,-88.65,-80.0,-13.0,766.0,50.0,0,22,1
124.0,7,32,-25.85,-17.55,-80.0,-18.0,764.0,75.0,0,23,1
124.0,7,32,69.05,-62.25,-80.0,-18.0,764.0,50.0,0,23,1
125.0,7,32,68.05,-70.25,-80.0,-16.0,763.0,50.0,0,23,1
125.0,7,32,70.05,-75.25,-80.0,-16.0,763.0,50.0,0,23,1
126.0,7,32,-35.15,-82.55,-80.0,-21.0,760.0,50.0,0,23,1
126.0,7,32,-32.75,-75.65,-80.0,-21.0,760.0,50.0,0,23,0
126.0,7,32,70.05,-79.85,-80.0,-21.0,760.0,50.0,0,23,1
127.0,7,32,68.25,-69.65,-81.0,-21.0,758.0,50.0,0,23,1
127.0,7,32,62.25,-53.55,-81.0,-21.0,758.0,50.0,0,23,1
128.0,7,32,59.85,-53.75,-79.0,-20.0,757.0,50.0,0,23,1
129.0,7,32,61.85,-41.45,-80.0,-24.0,755.0,50.0,0,23,1
129.0,7,32,-24.55,-97.25,-80.0,-24.0,755.0,50.0,0,23,0
130.0,7,32,-24.75,-95.95,-80.0,-19.0,753.0,75.0,0,23,0
130.0,7,32,-36.85,22.45,-80.0,-19.0,753.0,50.0,0,23,1
131.0,7,32,-43.65,30.15,-78.0,-20.0,752.0,50.0,1,23,0
131.0,7,32,-10.25,-98.85,-78.0,-20.0,752.0,50.0,0,23,0
131.0,7,32,-39.45,-134.75,-78.0,-20.0,752.0,75.0,0,23,0
131.0,7,32,-37.15,35.75,-78.0,-20.0,752.0,50.0,1,23,1
131.0,7,32,-38.25,-23.35,-78.0,-20.0,752.0,75.0,0,23,0
131.0,7,32,-20.45,-24.95,-78.0,-20.0,752.0,50.0,0,23,1
132.0,7,32,-38.95,-21.25,-78.0,-26.0,751.0,50.0,0,23,0
132.0,7,32,-17.45,-20.45,-78.0,-26.0,751.0,75.0,0,23,1
132.0,7,32,-38.85,-70.65,-78.0,-26.0,751.0,50.0,0,23,0
132.0,7,32,73.65,-17.35,-78.0,-26.0,751.0,50.0,0,23,0
132.0,7,32,-41.05,-6.34999,-78.0,-26.0,751.0,75.0,0,23,1
132.0,7,32,-18.05,-16.65,-78.0,-26.0,751.0,75.0,0,23,1
132.0,7,32,-22.15,74.15,-78.0,-26.0,751.0,50.0,0,23,0
132.0,7,32,-11.95,-100.95,-78.0,-26.0,751.0,75.0,1,23,0
132.0,7,32,69.85,-13.55,-78.0,-26.0,751.0,50.0,0,23,1
132.0,7,32,77.45,-53.15,-78.0,-26.0,751.0,50.0,0,23,1
133.0,7,32,-8.05,-115.75,-80.0,-21.0,749.0,75.0,0,23,0
133.0,7,32,-20.55,-85.85,-80.0,-21.0,749.0,75.0,0,23,0
133.0,7,32,72.95,-31.05,-80.0,-21.0,749.0,50.0,0,23,1
133.0,7,32,72.15,-83.55,-80.0,-21.0,749.0,50.0,0,23,1
134.0,7,32,69.45,-68.05,-80.0,-27.0,748.0,50.0,0,23,1
134.0,7,32,-13.25,-99.95,-80.0,-27.0,748.0,100.0,0,23,0
134.0,7,32,-37.95,-49.85,-80.0,-27.0,748.0,50.0,1,23,1
135.0,7,32,-8.74999,-99.35,-81.0,-19.0,747.0,75.0,1,23,1
136.0,7,32,-14.45,-98.35,-78.0,-11.0,745.0,75.0,0,23,1
136.0,7,32,-35.25,-98.65,-78.0,-11.0,745.0,75.0,0,23,0
136.0,7,32,-36.85,-91.95,-78.0,-11.0,745.0,75.0,1,23,1
136.0,7,32,-30.35,-82.15,-78.0,-11.0,745.0,50.0,0,23,0
136.0,7,32,-41.25,-66.95,-78.0,-11.0,745.0,75.0,1,23,1
136.0,7,32,-27.15,-64.35,-78.0,-11.0,745.0,75.0,0,23,0
136.0,7,32,-14.65,-103.65,-78.0,-11.0,745.0,75.0,0,23,1
136.0,7,32,-31.55,-52.75,-78.0,-11.0,745.0,75.0,1,23,1
136.0,7,32,-39.15,-29.25,-78.0,-11.0,745.0,75.0,1,23,1
136.0,7,32,-42.85,10.55,-78.0,-11.0,745.0,75.0,0,23,0
136.0,7,32,-5.64999,2.75,-78.0,-11.0,745.0,50.0,1,23,1
137.0,7,32,-18.65,-25.15,-77.0,-14.0,745.0,75.0,0,23,1
137.0,7,32,-25.15,-52.55,-77.0,-14.0,745.0,75.0,1,23,1
137.0,7,32,-46.25,-86.65,-77.0,-14.0,745.0,75.0,1,23,1
137.0,7,32,-15.85,-105.25,-77.0,-14.0,745.0,50.0,0,23,1
137.0,7,32,-15.55,37.85,-77.0,-14.0,745.0,50.0,0,23,0
137.0,7,32,-22.35,-19.15,-77.0,-14.0,745.0,75.0,1,23,1
137.0,7,32,-25.85,-47.45,-77.0,-14.0,745.0,50.0,1,23,1
137.0,7,32,-44.85,-73.65,-77.0,-14.0,745.0,75.0,1,23,1
137.0,7,32,-40.35,-19.75,-77.0,-14.0,745.0,75.0,1,23,1
137.0,7,32,-32.95,-10.05,-77.0,-14.0,745.0,75.0,0,23,0
137.0,7,32,-32.95,37.55,-77.0,-14.0,745.0,50.0,1,23,1
137.0,7,32,-35.45,133.25,-77.0,-14.0,745.0,75.0,0,23,0
137.0,7,32,78.85,-66.85,-77.0,-14.0,745.0,50.0,0,23,0
138.0,7,32,-23.05,-15.45,-77.0,-14.0,744.0,50.0,0,23,1
138.0,7,32,-25.45,-39.95,-77.0,-14.0,744.0,50.0,1,23,1
138.0,7,32,-44.65,-73.45,-77.0,-14.0,744.0,75.0,1,23,1
138.0,7,32,-40.75,-3.54999,-77.0,-14.0,744.0,75.0,1,23,1
138.0,7,32,-40.25,-94.75,-77.0,-14.0,744.0,75.0,1,23,1
138.0,7,32,-30.25,159.45,-77.0,-14.0,744.0,75.0,0,23,0
138.0,7,32,-29.85,-68.95,-77.0,-14.0,744.0,75.0,0,23,0
138.0,7,32,-10.85,-97.85,-77.0,-14.0,744.0,75.0,0,23,1
138.0,7,32,-5.35,9.15001,-77.0,-14.0,744.0,50.0,0,23,0
138.0,7,32,-40.95,52.05,-77.0,-14.0,744.0,50.0,0,23,1
138.0,7,32,-25.35,-36.75,-77.0,-14.0,744.0,50.0,0,23,1
138.0,7,32,-38.95,-75.45,-77.0,-14.0,744.0,75.0,1,23,1
138.0,7,32,-43.65,6.65001,-77.0,-14.0,744.0,50.0,1,23,1
138.0,7,32,-28.35,-66.45,-77.0,-14.0,744.0,50.0,0,23,0
138.0,7,32,-7.64999,-116.25,-77.0,-14.0,744.0,75.0,0,23,1
138.0,7,32,-26.95,-82.85,-77.0,-14.0,744.0,75.0,0,23,0
138.0,7,32,-13.65,-99.65,-77.0,-14.0,744.0,50.0,1,23,1
138.0,7,32,-40.15,54.95,-77.0,-14.0,744.0,50.0,0,23,1
138.0,7,32,-25.15,-11.15,-77.0,-14.0,744.0,50.0,0,23,1
139.0,7,32,63.95,-40.35,-80.0,-15.0,743.0,50.0,0,24,1
139.0,7,32,80.35,-50.55,-80.0,-15.0,743.0,50.0,0,24,1
139.0,7,32,-24.35,-59.75,-80.0,-15.0,743.0,75.0,1,24,1
139.0,7,32,-35.55,61.25,-80.0,-15.0,743.0,50.0,0,24,1
139.0,7,32,-16.45,-53.95,-80.0,-15.0,743.0,75.0,0,24,1
139.0,7,32,-17.35,-6.54999,-80.0,-15.0,743.0,50.0,0,24,0
139.0,7,32,-39.35,-57.65,-80.0,-15.0,743.0,50.0,1,24,1
139.0,7,32,60.35,-37.05,-80.0,-15.0,743.0,50.0,0,24,1
139.0,7,32,77.05,-76.05,-80.0,-15.0,743.0,50.0,0,24,1
139.0,7,32,-16.65,-78.35,-80.0,-15.0,743.0,50.0,1,24,1
139.0,7,32,-33.05,60.05,-80.0,-15.0,743.0,50.0,0,24,1
139.0,7,32,-17.95,-69.75,-80.0,-15.0,743.0,75.0,0,24,1
139.0,7,32,-18.55,-55.05,-80.0,-15.0,743.0,50.0,1,24,1
139.0,7,32,-44.55,-56.05,-80.0,-15.0,743.0,75.0,1,24,1
139.0,7,32,-38.35,67.35,-80.0,-15.0,743.0,75.0,0,24,1
140.0,7,32,69.75,-75.65,-78.0,-8.0,742.0,75.0,0,24,1
140.0,7,32,73.45,126.85,-78.0,-8.0,742.0,50.0,0,24,1
140.0,7,32,-35.85,67.65,-78.0,-8.0,742.0,75.0,0,24,1
140.0,7,32,-39.85,-41.05,-78.0,-8.0,742.0,50.0,1,24,1
140.0,7,32,-16.45,-37.65,-78.0,-8.0,742.0,75.0,1,24,1
140.0,7,32,-49.45,-105.05,-78.0,-8.0,742.0,75.0,1,24,1
140.0,7,32,-36.85,115.95,-78.0,-8.0,742.0,50.0,0,24,1
140.0,7,32,-34.85,22.05,-78.0,-8.0,742.0,50.0,0,24,1
140.0,7,32,-40.15,-21.45,-78.0,-8.0,742.0,75.0,0,24,1
140.0,7,32,69.05,-68.85,-78.0,-8.0,742.0,75.0,0,24,1
140.0,7,32,68.15,144.45,-78.0,-8.0,742.0,50.0,0,24,1
140.0,7,32,-34.55,75.55,-78.0,-8.0,742.0,75.0,0,24,1
140.0,7,32,-16.85,-35.85,-78.0,-8.0,742.0,75.0,1,24,1
140.0,7,32,-13.55,-97.35,-78.0,-8.0,742.0,75.0,1,24,0
140.0,7,32,-24.25,110.45,-78.0,-8.0,742.0,50.0,1,24,1
140.0,7,32,-40.95,-82.75,-78.0,-8.0,742.0,75.0,1,24,1
140.0,7,32,-40.35,-2.04999,-78.0,-8.0,742.0,75.0,1,24,1
140.0,7,32,-7.35,91.45,-78.0,-8.0,742.0,75.0,0,24,1
140.0,7,32,-30.55,145.15,-78.0,-8.0,742.0,75.0,0,24,1
140.0,7,32,-40.35,154.55,-78.0,-8.0,742.0,75.0,0,24,1
140.0,7,32,-45.05,174.45,-78.0,-8.0,742.0,75.0,1,24,1
140.0,7,32,-33.95,-88.95,-78.0,-8.0,742.0,75.0,0,24,0
141.0,7,32,65.75,-62.25,-77.0,-15.0,740.0,50.0,0,24,1
